Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Author Keywords,Index Keywords,Document Type,Source,EID
"Huang J., Feng D., Pan M., Xie Q.","57199287452;26665444900;57215346118;56597379000;","Supervision and Big Data Application of Agricultural Chemical Inputs Used by Small-scale Farmers in the Hilly and Mountainous Areas",2019,"2019 ASABE Annual International Meeting",,,,"","",,,"10.13031/aim.201900705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084016282&doi=10.13031%2faim.201900705&partnerID=40&md5=8ef96883b55e6da6275f014d199b180d","Big data; GIS system; Small-scale farmers; Supervision of agricultural chemical inputs; Visualization","Agricultural products; Big data; Data mining; Deep learning; Efficiency; Fertilizers; Flow visualization; Land use; Pesticides; Pollution control; Visualization; Agricultural non-point source pollutions; Application of fertilizers; Big data applications; GIS systems; Hilly and mountainous areas; Quality and safeties; Small scale farmers; Supervision of agricultural chemical inputs; Data visualization",Conference Paper,Scopus,2-s2.0-85084016282
"Arellano-Verdejo J., Lazcano-Hernandez H.E., Cabanillas-Terán N.","55822165700;57211515637;55053520500;","ERISNet: Deep neural network for sargassum detection along the coastline of the mexican caribbean",2019,"PeerJ","2019","5","6842","","",,20,"10.7717/peerj.6842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074449574&doi=10.7717%2fpeerj.6842&partnerID=40&md5=093592f6e5c1f213f0ef128a3f910d4e","Algal blooms; Deep learning; Mexico; Modis; Neural networks; Remote sensing; Sargassum","algal bloom; algorithm; article; Caribbean; deep learning; deep neural network; human; human experiment; macroalga; nonhuman; probability; Quintana Roo; recurrent neural network; Sargassum; satellite imagery; skill",Article,Scopus,2-s2.0-85074449574
"Dujon A.M., Schofield G.","56432616900;16403511400;","Importance of machine learning for enhancing ecological studies using information-rich imagery",2019,"Endangered Species Research","39",,,"91","104",,19,"10.3354/esr00958","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070546948&doi=10.3354%2fesr00958&partnerID=40&md5=1fba70272f8aa07c69e8bcf4d991de3b","Big data; BRUVs; Classifier; Computer vision; Deep learning; Meta-analysis; ROVs; Video analysis","classification; computer vision; ecological approach; endangered species; imagery; machine learning; meta-analysis; nature conservation; unmanned vehicle; Animalia",Article,Scopus,2-s2.0-85070546948
"Zhang F., Ye J., Yu X.","57206771051;35849685900;57207280671;","Gene identification of generic technology in biomedical industry from the perspective of ecology based on deep learning",2019,"Ekoloji","28","107","e107279","2495","2502",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063954171&partnerID=40&md5=4c3465087a636978a15583d9009da4aa","Biomedicine; Deep autoencoder; Deep learning; Gene identification of generic technology","algorithm; biotechnology; cluster analysis; gene expression; genetic engineering; genome; identification method; innovation; technological change; China",Article,Scopus,2-s2.0-85063954171
"Cai D.","57203920332;","Ecological study of the application of flowers plant real-time observation and 3D reconstruction based on kinect",2019,"Ekoloji","28","107","e107352","3143","3149",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063937899&partnerID=40&md5=8b36aa49527393e7d54efdbb40261cc8","3D reconstruction; Deep learning; Ecological applications; Flowers plant; Kinect technology; Real time observation","angiosperm; ecological approach; forestry; growth modeling; information technology; morphology; real time; reconstruction; technology; visualization",Article,Scopus,2-s2.0-85063937899
"Willi M., Pitman R.T., Cardoso A.W., Locke C., Swanson A., Boyer A., Veldthuis M., Fortson L.","36740690700;55274561100;57188844947;54782994300;26968077000;57203641738;56010772600;55328560000;","Identifying animal species in camera trap images using deep learning and citizen science",2019,"Methods in Ecology and Evolution","10","1",,"80","91",,108,"10.1111/2041-210X.13099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055684821&doi=10.1111%2f2041-210X.13099&partnerID=40&md5=22c8b74599cf43e3b68c55e11c71a01e","animal identification; camera trap; citizen science; convolutional neural networks; deep learning; machine learning",,Article,Scopus,2-s2.0-85055684821
"Younis S., Weiland C., Hoehndorf R., Dressler S., Hickler T., Seeger B., Schmidt M.","57201187220;57192189835;14319077100;7007048611;6507952158;7004609788;56390517900;","Taxon and trait recognition from digitized herbarium specimens using deep convolutional neural networks",2018,"Botany Letters","165","3-4",,"377","383",,24,"10.1080/23818107.2018.1446357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043678044&doi=10.1080%2f23818107.2018.1446357&partnerID=40&md5=7bcf3ee42517f6afb890cae107da3008","convolutional neural networks; digitization; Herbarium specimens; morphological traits; species recognition; trait recognition",,Article,Scopus,2-s2.0-85043678044
"Masterson V.A., Mahajan S.L., Tengö M.","57191364372;55909246900;13104250300;","Photovoice for mobilizing insights on human well-being in complex social-ecological systems: Case studies from Kenya and South Africa",2018,"Ecology and Society","23","3","13","","",18,16,"10.5751/ES-10259-230313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056711230&doi=10.5751%2fES-10259-230313&partnerID=40&md5=0afdd236006fe7041a88d3ac00e7ec22","Coproduction of knowledge; Human well-being; Kenya; Participation; Poverty alleviation; Social-ecological system; South africa; Transdisciplinary research","ecosystem service; knowledge; mobilization; nature-society relations; poverty alleviation; rural-urban migration; social participation; sustainability; Kenya; South Africa",Article,Scopus,2-s2.0-85056711230
"Weinstein B.G.","56188889300;","Scene-specific convolutional neural networks for video-based biodiversity detection",2018,"Methods in Ecology and Evolution","9","6",,"1435","1441",,18,"10.1111/2041-210X.13011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046531636&doi=10.1111%2f2041-210X.13011&partnerID=40&md5=d42195f1d93b56eead14e9b3facc9b50","automated monitoring; computer vision; hummingbirds; neural networks; remote cameras",,Article,Scopus,2-s2.0-85046531636
"Sonetti G., Naboni E., Brown M.","55810429300;55925140600;57201674032;","Exploring the potentials of ICT tools for human-centric regenerative design",2018,"Sustainability (Switzerland)","10","4","1217","","",,10,"10.3390/su10041217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045635774&doi=10.3390%2fsu10041217&partnerID=40&md5=324c6bf8bc93f10cbff068e480bdb77e","Artificial intelligence; Human-centric; ICT; Regenerative sustainability","architectural design; artificial intelligence; computer vision; machine learning; network analysis; social network; sustainability; sustainable development; Italy; Piedmont [Italy]; Torino [Piedmont]",Article,Scopus,2-s2.0-85045635774
"Botella C., Joly A., Bonnet P., Monestiez P., Munoz F.","57201184279;56264909800;57195772427;55886884900;16312894800;","Species distribution modeling based on the automated identification of citizen observations:",2018,"Applications in Plant Sciences","6","2","e1029","","",,17,"10.1002/aps3.1029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043717462&doi=10.1002%2faps3.1029&partnerID=40&md5=10b4caf043c818bbcbba19a76e5f82dc","automated species identification; citizen science; crowdsourcing; deep learning; invasive alien species; species distribution modeling",,Article,Scopus,2-s2.0-85043717462
"Xie J., Zeng R., Xu C., Zhang J., Roe P.","56701376900;57220982070;57226052899;17344775600;7006469464;","Multi-label classification of frog species via deep learning",2017,"Proceedings - 13th IEEE International Conference on eScience, eScience 2017",,,"8109136","187","193",,3,"10.1109/eScience.2017.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043782743&doi=10.1109%2feScience.2017.31&partnerID=40&md5=14f9e756220f7ae415ac08ae7b7bd2a3","deep learning; frog call classification; multi-label learning; soundscape ecology","Audio recordings; Classification (of information); Ecology; Spectrographs; Acoustic classification; Classification performance; Constant q transforms; Frog calls; Multi label classification; Multi-label learning; Soundscapes; Time-frequency representations; Deep learning",Conference Paper,Scopus,2-s2.0-85043782743
[No author name available],[No author id available],"Proceedings - 13th IEEE International Conference on eScience, eScience 2017",2017,"Proceedings - 13th IEEE International Conference on eScience, eScience 2017",,,,"","",614,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043781032&partnerID=40&md5=b26798dd33dd16e9fc9deb367037e2e5",,,Conference Review,Scopus,2-s2.0-85043781032
"Barré P., Stöver B.C., Müller K.F., Steinhage V.","57194380961;35330674300;7403205647;6506008310;","LeafNet: A computer vision system for automatic plant species identification",2017,"Ecological Informatics","40",,,"50","56",,129,"10.1016/j.ecoinf.2017.05.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019856916&doi=10.1016%2fj.ecoinf.2017.05.005&partnerID=40&md5=f609bf621613494d55a35e8be483a5b7","Convolutional layers; Convolutional neural network; Deep learning; Feature maps; Feature representation; Plant classification","algorithm; artificial neural network; automation; computer vision; data set; identification method; image analysis; image classification; leaf; map; software; taxonomy",Article,Scopus,2-s2.0-85019856916
"Cantrell B., Martin L.J., Ellis E.C.","55134145200;57202970234;7201898915;","Designing Autonomy: Opportunities for New Wildness in the Anthropocene",2017,"Trends in Ecology and Evolution","32","3",,"156","166",,23,"10.1016/j.tree.2016.12.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009788893&doi=10.1016%2fj.tree.2016.12.004&partnerID=40&md5=435f4ba8700c5ede1501c10dcb406b28",,"Anthropocene; automation; autonomy; invasive species; learning; seeding; wild population; ecology; ecosystem; environmental protection; ethics; human; introduced species; Conservation of Natural Resources; Ecology; Ecosystem; Ethics; Humans; Introduced Species",Review,Scopus,2-s2.0-85009788893
"Sudha S., Vidhyalakshmi M., Pavithra K., Sangeetha K., Swaathi V.","57203138270;57215200264;57220159619;57216005781;57193084887;","An automatic classification method for environment: Friendly waste segregation using deep learning",2016,"Proceedings - 2016 IEEE International Conference on Technological Innovations in ICT for Agriculture and Rural Development, TIAR 2016",,,"7801215","65","70",,41,"10.1109/TIAR.2016.7801215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010689123&doi=10.1109%2fTIAR.2016.7801215&partnerID=40&md5=58a60c616798a49f8b0ea777317e767d","Deep learning; Garbage segregation","Agriculture; Automation; Classification (of information); Health hazards; Human resource management; Learning algorithms; Regional planning; Waste disposal; Automated recognition; Automated systems; Automatic classification; Biodegradable wastes; Deep learning; Human inhabitants; Indian government; Manual labors; Waste management",Conference Paper,Scopus,2-s2.0-85010689123
"Boros T., Dumitrescu S.D.","53881015100;36343459500;","Robust deep-learning models for text-to-speech synthesis support on embedded devices",2015,"7th International ACM Conference on Management of Computational and CollEctive Intelligence in Digital EcoSystems, MEDES 2015",,,,"98","102",,8,"10.1145/2857218.2857234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962626024&doi=10.1145%2f2857218.2857234&partnerID=40&md5=878706417e0299de5f3e7dbb21c01369","Deep learning; Lexical stress prediction; Part-of-speech tagging; Phonetic transcription; Syllabification; Text processing; Text-to-speech synthesis","Computational linguistics; Decision making; Ecology; Ecosystems; Human computer interaction; Text processing; Deep learning; Part of speech tagging; Phonetic transcriptions; Stress prediction; Syllabification; Speech synthesis",Conference Paper,Scopus,2-s2.0-84962626024
"Yoshihashi R., Kawakami R., Iida M., Naemura T.","57090723700;15073777600;7402237953;7003840523;","Evaluation of bird detection using time-lapse images around a wind farm",2015,"European Wind Energy Association Annual Conference and Exhibition 2015, EWEA 2015 - Scientific Proceedings",,,,"104","107",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013207671&partnerID=40&md5=a3ebd643127c6356adf1b535dc421d1b","Bird detection ecological conservation; Image recognition; Social acceptance","Birds; Electric utilities; Image processing; Image recognition; Neural networks; Object detection; Object recognition; Risk assessment; Wind power; Classification methods; Convolutional neural network; Ecological conservation; Environmental concerns; Image processing pipeline; Object detection method; Social acceptance; State-of-the-art methods; Image enhancement",Conference Paper,Scopus,2-s2.0-85013207671
"Gong C., Qi L., Heming L., Karimian H., Yuqin M.","57206634542;56226812100;57202621273;56669594600;57202620753;","Spatio-temporal simulation and analysis of regional ecological security based on LSTM",2013,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences","4","4W2",,"153","160",,5,"10.5194/isprs-annals-IV-4-W2-153-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048903839&doi=10.5194%2fisprs-annals-IV-4-W2-153-2017&partnerID=40&md5=94f11156cffcf58976a2dce50c38c5be","Deep learning; Ecological deficit; LSTM; Machine learning; Spatio-temporal simulation",,Conference Paper,Scopus,2-s2.0-85048903839
"MacFarlane G.R., Markwell K.W., Date-Huxtable E.M.","7101693449;6508209401;53868785600;","Modelling the research process as a deep learning strategy",2006,"Journal of Biological Education","41","1",,"13","20",,8,"10.1080/00219266.2006.9656051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846115078&doi=10.1080%2f00219266.2006.9656051&partnerID=40&md5=fce03eb0e074b586f6771a07c2009202","Animal behaviour; Deep-learning; Ecology; Fieldwork; Independent project; Peer assessment","Animalia",Article,Scopus,2-s2.0-33846115078
